 1, [1],[[0, -5000, 0], [0, -5000, 0]]
 1, [0, 0.0, 0],[1, 1, 1, 1, 1, 1],[[1, [1],[[0, -5000, 0], [0, -5000, 0]]]],[],0
 514,249,250,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 515,262,263,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 516,277,278,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 517,298,299,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 518,319,320,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 519,340,341,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 520,15,16,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 521,36,37,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 522,147,148,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 523,165,166,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 524,182,183,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 525,197,198,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 526,211,212,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 527,224,225,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 528,237,238,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 529,250,251,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 530,263,264,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 531,278,279,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 532,299,300,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 533,320,321,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 534,341,342,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 535,16,17,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 536,37,38,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 537,54,55,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 538,148,149,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 539,166,167,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 540,183,184,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 541,198,199,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 542,212,213,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 543,225,226,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 544,238,239,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 545,251,252,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 546,264,265,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 547,279,280,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 548,300,301,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 549,321,322,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 550,342,343,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 551,17,18,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 552,38,39,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 553,55,56,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 554,149,150,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 555,167,168,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 556,184,185,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 557,199,200,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 558,213,214,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 559,226,227,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 560,239,240,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 561,252,253,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 562,265,266,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 563,280,281,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 564,301,302,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 565,322,323,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 566,343,344,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 567,18,19,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 568,39,40,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 569,56,57,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 570,150,151,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 571,168,169,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 572,185,186,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 573,200,201,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 574,214,215,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 575,227,228,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 576,240,241,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 577,253,254,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 578,266,267,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 579,281,282,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 580,302,303,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 581,323,324,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 582,344,345,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 583,19,20,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 584,40,41,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 585,57,58,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 586,71,72,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 587,151,152,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 588,169,170,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 589,186,187,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 590,201,202,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 591,215,216,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 592,228,229,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 593,241,242,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 594,254,255,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 595,267,268,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 596,282,283,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 597,303,304,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 598,324,325,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 599,345,346,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 600,20,21,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 601,41,42,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 602,58,59,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 603,72,73,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 604,85,86,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 605,100,101,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 606,116,117,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 607,133,134,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 608,152,153,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 609,170,171,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 610,187,188,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 611,202,203,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 612,216,217,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 613,229,230,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 614,242,243,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 615,255,256,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 616,268,269,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 617,283,284,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 618,304,305,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 619,325,326,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 620,346,347,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 621,1,23,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 622,22,44,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 623,43,61,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 624,60,75,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 625,74,88,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 626,87,103,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 627,102,119,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 628,118,136,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 629,135,155,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 630,154,173,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 631,172,190,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 632,189,205,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 633,204,219,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 634,218,232,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 635,231,245,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 636,244,258,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 637,257,271,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 638,270,286,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 639,285,307,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 640,306,328,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 641,2,24,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 642,23,45,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 643,44,62,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 644,61,76,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 645,75,89,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 646,88,104,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 647,103,120,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 648,119,137,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 649,136,156,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 650,155,174,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 651,173,191,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 652,190,206,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 653,205,220,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 654,219,233,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 655,232,246,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 656,245,259,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 657,258,272,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 658,271,287,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 659,286,308,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 660,307,329,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 661,3,25,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 662,24,46,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 663,45,63,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 664,62,77,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 665,76,90,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 666,89,105,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 667,104,121,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 668,259,273,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 669,272,288,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 670,287,309,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 671,308,330,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 672,4,26,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 673,25,47,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 674,46,64,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 675,63,78,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 676,77,91,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 677,90,106,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 678,105,122,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 679,273,289,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 680,288,310,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 681,309,331,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 682,5,27,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 683,26,48,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 684,47,65,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 685,64,79,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 686,78,92,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 687,91,107,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 688,106,123,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 689,122,138,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 690,289,311,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 691,310,332,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 692,6,28,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 693,27,49,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 694,48,66,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 695,65,80,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 696,79,93,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 697,92,108,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 698,107,124,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 699,123,139,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 700,138,157,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 701,290,312,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 702,311,333,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 703,7,29,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 704,28,50,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 705,49,67,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 706,66,81,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 707,80,94,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 708,93,109,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 709,108,125,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 710,124,140,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 711,139,158,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 712,157,175,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 713,291,313,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 714,312,334,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 715,8,30,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 716,29,51,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 717,50,68,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 718,67,82,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 719,81,95,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 720,94,110,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 721,109,126,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 722,125,141,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 723,140,159,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 724,158,176,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 725,292,314,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 726,313,335,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 727,9,31,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 728,30,52,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 729,51,69,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 730,68,83,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 731,82,96,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 732,95,111,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 733,110,127,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 734,126,142,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 735,141,160,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 736,159,177,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 737,176,192,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 738,293,315,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 739,314,336,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 740,10,32,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 741,31,53,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 742,52,70,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 743,69,84,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 744,83,97,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
